Time Number Z,HT Phase Current Z,x,x_sq,x_cube,x_four,x_five,x_six,,,,,,,,
-2.000372485,0.947654704,-2.000372485,4.00149008,-8.004470656,16.01192286,-32.02980992,64.07155048,,,,,,,,
-2.000326952,0.943669356,-2.000326952,4.001307914,-8.003924063,16.01046502,-32.0261647,64.06280041,,,,,,,,
-2.000281418,0.939351895,-2.000281418,4.001125753,-8.003377496,16.00900729,-32.02251981,64.05405134,,,,,,,,
-2.000235885,0.955293288,-2.000235885,4.000943595,-8.002830953,16.00754965,-32.01887525,64.04530326,,,,,,,,
-2.000190351,0.917764592,-2.000190351,4.000761442,-8.002284435,16.00609212,-32.01523102,64.03655618,,,,,,,,
-2.000144687,0.941344569,-2.000144687,4.000578768,-8.001736367,16.00463048,-32.01157662,64.02778489,,,,,,,,
-2.000099153,0.92739585,-2.000099153,4.000396623,-8.001189899,16.00317314,-32.00793306,64.01903981,,,,,,,,
-2.00005362,0.880900121,-2.00005362,4.000214483,-8.000643456,16.00171591,-32.00428982,64.01029571,,,,,,,,
-2.000008086,0.893188278,-2.000008086,4.000032346,-8.000097038,16.00025877,-32.00064692,64.00155262,,,,,,,,
-1.999962422,0.864958728,-1.999962422,3.999849689,-7.99954907,15.99879753,-31.99699386,63.99278533,,,,,,,,
-1.999916888,0.895513064,-1.999916888,3.99966756,-7.999002702,15.99734059,-31.99335162,63.98404422,,,,,,,,
-1.999871355,0.90614066,-1.999871355,3.999485436,-7.998456358,15.99588375,-31.98970972,63.97530411,,,,,,,,
-1.999825821,0.890863491,-1.999825821,3.999303316,-7.99791004,15.99442701,-31.98606814,63.966565,,,,,,,,
-1.999780288,0.808499628,-1.999780288,3.9991212,-7.997363746,15.99297037,-31.9824269,63.95782688,,,,,,,,
-1.999734623,0.872597312,-1.999734623,3.998938564,-7.996815903,15.99150964,-31.9787755,63.94906458,,,,,,,,
-1.99968909,0.898502076,-1.99968909,3.998756456,-7.996269659,15.9900532,-31.97513492,63.94032846,,,,,,,,
-1.999643556,0.834736504,-1.999643556,3.998574353,-7.99572344,15.98859686,-31.97149468,63.93159332,,,,,,,,
-1.999598023,0.816470324,-1.999598023,3.998392254,-7.995177246,15.98714061,-31.96785476,63.92285919,,,,,,,,
-1.999552358,0.732778011,-1.999552358,3.998209634,-7.994629502,15.98568028,-31.96420469,63.91410088,,,,,,,,
-1.999506825,0.852670571,-1.999506825,3.998027543,-7.994083358,15.98422423,-31.96056544,63.90536873,,,,,,,,
-1.999461291,0.931049086,-1.999461291,3.997845456,-7.993537238,15.98276829,-31.95692653,63.89663758,,,,,,,,
-1.999415758,0.832743829,-1.999415758,3.997663373,-7.992991144,15.98131245,-31.95328794,63.88790742,,,,,,,,
-1.999370225,0.686946506,-1.999370225,3.997481295,-7.992445074,15.9798567,-31.94964968,63.87917826,,,,,,,,
-1.99932456,0.726467876,-1.99932456,3.997298696,-7.991897456,15.97839686,-31.94600128,63.87042494,,,,,,,,
-1.999279026,0.743405606,-1.999279026,3.997116626,-7.991351436,15.97694132,-31.94236368,63.86169777,,,,,,,,
-1.999233493,0.874922098,-1.999233493,3.996934559,-7.990805441,15.97548587,-31.93872642,63.85297159,,,,,,,,
-1.99918796,0.802853718,-1.99918796,3.996752498,-7.99025947,15.97403053,-31.93508949,63.8442464,,,,,,,,
-1.999142295,0.783923313,-1.999142295,3.996569915,-7.989711952,15.97257109,-31.93144242,63.83549707,,,,,,,,
-1.999096761,0.844699874,-1.999096761,3.996387862,-7.989166031,15.97111594,-31.92780615,63.82677388,,,,,,,,
-1.999051228,0.748055179,-1.999051228,3.996205812,-7.988620136,15.96966089,-31.92417022,63.81805168,,,,,,,,
-1.999005695,0.725803651,-1.999005695,3.996023767,-7.988074265,15.96820594,-31.92053461,63.80933047,,,,,,,,
-1.998960161,0.770638819,-1.998960161,3.995841726,-7.987528419,15.9667511,-31.91689934,63.80061025,,,,,,,,
-1.998914496,0.765657134,-1.998914496,3.995659164,-7.986981026,15.96529215,-31.91325393,63.7918659,,,,,,,,
-1.998868963,0.791561898,-1.998868963,3.995477131,-7.98643523,15.96383751,-31.90961932,63.78314768,,,,,,,,
-1.99882343,0.763000235,-1.99882343,3.995295102,-7.985889459,15.96238296,-31.90598504,63.77443044,,,,,,,,
-1.998777896,0.715840281,-1.998777896,3.995113078,-7.985343712,15.9609285,-31.9023511,63.7657142,,,,,,,,
-1.998732231,0.679640034,-1.998732231,3.994930533,-7.984796418,15.95946996,-31.89870701,63.75697384,,,,,,,,
-1.998686698,0.570042957,-1.998686698,3.994748517,-7.984250722,15.95801571,-31.89507373,63.74825959,,,,,,,,
-1.998641165,0.579342103,-1.998641165,3.994566504,-7.98370505,15.95656156,-31.89144078,63.73954633,,,,,,,,
-1.998595631,0.579342103,-1.998595631,3.994384497,-7.983159404,15.95510751,-31.88780815,63.73083406,,,,,,,,
-1.998550098,0.527200464,-1.998550098,3.994202493,-7.982613782,15.95365355,-31.88417586,63.72212279,,,,,,,,
-1.998504433,0.57469253,-1.998504433,3.994019969,-7.982066612,15.95219551,-31.88053344,63.7133874,,,,,,,,
-1.9984589,0.539488621,-1.9984589,3.993837973,-7.98152104,15.95074175,-31.87690181,63.70467812,,,,,,,,
-1.998413366,0.462106442,-1.998413366,3.993655982,-7.980975493,15.9492881,-31.87327052,63.69596982,,,,,,,,
-1.998367833,0.359151612,-1.998367833,3.993473994,-7.980429971,15.94783454,-31.86963955,63.68726252,,,,,,,,
-1.998322168,0.340221208,-1.998322168,3.993291487,-7.979882901,15.9463769,-31.86599846,63.67853112,,,,,,,,
-1.998276634,0.383727927,-1.998276634,3.993109508,-7.979337429,15.94492354,-31.86236815,63.6698258,,,,,,,,
-1.998231101,0.325940377,-1.998231101,3.992927533,-7.978791981,15.94347029,-31.85873818,63.66112148,,,,,,,,
-1.998185568,0.303688849,-1.998185568,3.992745563,-7.978246558,15.94201713,-31.85510854,63.65241814,,,,,,,,
-1.998140034,0.249886648,-1.998140034,3.992563596,-7.97770116,15.94056407,-31.85147923,63.6437158,,,,,,,,
-1.998094369,0.211361615,-1.998094369,3.992381109,-7.977154215,15.93910692,-31.8478398,63.63498938,,,,,,,,
-1.998048836,0.162208986,-1.998048836,3.992199151,-7.976608867,15.93765406,-31.84421115,63.62628902,,,,,,,,
-1.998003303,0.11903438,-1.998003303,3.992017197,-7.976063544,15.9362013,-31.84058283,63.61758966,,,,,,,,
-1.997957769,0.02869982,-1.997957769,3.991835247,-7.975518245,15.93474864,-31.83695485,63.60889128,,,,,,,,
-1.997912104,-0.094845976,-1.997912104,3.991652777,-7.9749714,15.93329189,-31.83331674,63.60016884,,,,,,,,
-1.997866571,-0.221712895,-1.997866571,3.991470836,-7.974426152,15.93183943,-31.82968942,63.59147245,,,,,,,,
-1.997821038,-0.326328286,-1.997821038,3.991288898,-7.973880928,15.93038707,-31.82606242,63.58277705,,,,,,,,
-1.997775504,-0.429947341,-1.997775504,3.991106965,-7.973335729,15.92893481,-31.82243576,63.57408265,,,,,,,,
-1.997729971,-0.526592036,-1.997729971,3.990925036,-7.972790555,15.92748264,-31.81880943,63.56538923,,,,,,,,
-1.997684306,-0.636189113,-1.997684306,3.990742587,-7.972243834,15.92602639,-31.81517298,63.55667176,,,,,,,,
-1.997638773,-0.754753223,-1.997638773,3.990560666,-7.97169871,15.92457443,-31.81154731,63.54798032,,,,,,,,
-1.997593239,-0.846748345,-1.997593239,3.990378749,-7.971153611,15.92312256,-31.80792197,63.53928988,,,,,,,,
-1.997547706,-0.943060928,-1.997547706,3.990196836,-7.970608536,15.92167079,-31.80429696,63.53060043,,,,,,,,
-1.997502041,-1.01380086,-1.997502041,3.990014404,-7.970061915,15.92021494,-31.80066184,63.52188693,,,,,,,,
-1.997456508,-1.073913196,-1.997456508,3.9898325,-7.96951689,15.91876337,-31.7970375,63.51319947,,,,,,,,
-1.997410974,-1.123397936,-1.997410974,3.9896506,-7.96897189,15.91731191,-31.79341348,63.50451299,,,,,,,,
-1.989619768,-1.092179375,-1.989619768,3.958586822,-7.876082596,15.67040963,-31.17815678,62.03267706,,,,,,,,
-1.989574235,-0.977932725,-1.989574235,3.958405636,-7.875541864,15.66897518,-31.1745893,62.02415965,,,,,,,,
-1.989528701,-0.914167153,-1.989528701,3.958224454,-7.875001157,15.66754082,-31.17102215,62.01564322,,,,,,,,
-1.989483037,-0.969629916,-1.989483037,3.958042753,-7.874458916,15.66610244,-31.16744505,62.00710322,,,,,,,,
-1.989437503,-1.01811832,-1.989437503,3.957861579,-7.873918259,15.66466828,-31.16387855,61.99858874,,,,,,,,
-1.98939197,-0.924794749,-1.98939197,3.95768041,-7.873377626,15.66323422,-31.16031239,61.99007524,,,,,,,,
-1.989346436,-0.811544436,-1.989346436,3.957499244,-7.872837018,15.66180027,-31.15674654,61.98156271,,,,,,,,
-1.989300772,-0.82482893,-1.989300772,3.95731756,-7.872294876,15.66036227,-31.15317075,61.97302662,,,,,,,,
-1.989255238,-0.810880211,-1.989255238,3.957136403,-7.871754318,15.65892851,-31.14960557,61.96451604,,,,,,,,
-1.989209705,-0.486074329,-1.989209705,3.95695525,-7.871213784,15.65749485,-31.1460407,61.95600643,,,,,,,,
-1.989164171,-0.353561499,-1.989164171,3.956774101,-7.870673275,15.65606128,-31.14247617,61.9474978,,,,,,,,
-1.989118638,-0.234665277,-1.989118638,3.956592956,-7.870132791,15.65462782,-31.13891196,61.93899014,,,,,,,,
-1.989072973,-0.222709232,-1.989072973,3.956411293,-7.869590774,15.65319032,-31.13533781,61.93045894,,,,,,,,
-1.98902744,-0.326992511,-1.98902744,3.956230156,-7.869050339,15.65175705,-31.13177425,61.92195323,,,,,,,,
-1.988981906,-0.054992493,-1.988981906,3.956049024,-7.868509929,15.65032388,-31.12821102,61.9134485,,,,,,,,
-1.988936373,0.040987977,-1.988936373,3.955867895,-7.867969544,15.64889081,-31.12464812,61.90494474,,,,,,,,
-1.988890708,-0.461830127,-1.988890708,3.955686249,-7.867427626,15.6474537,-31.12107528,61.89641745,,,,,,,,
-1.988845175,0.019732787,-1.988845175,3.955505129,-7.86688729,15.64602083,-31.11751303,61.88791563,,,,,,,,
-1.988799641,0.077188224,-1.988799641,3.955324013,-7.866346979,15.64458805,-31.1139511,61.8794148,,,,,,,,
-1.988754108,0.099107639,-1.988754108,3.955142902,-7.865806693,15.64315537,-31.11038951,61.87091493,,,,,,,,
-1.988708574,0.151249279,-1.988708574,3.954961794,-7.865266431,15.64172279,-31.10682824,61.86241604,,,,,,,,
-1.98866291,0.203390918,-1.98866291,3.954780169,-7.864724638,15.64028618,-31.10325703,61.85389363,,,,,,,,
-1.988617376,0.134643661,-1.988617376,3.954599069,-7.864184426,15.6388538,-31.09969641,61.84539668,,,,,,,,
-1.988571843,-0.035729977,-1.988571843,3.954417974,-7.863644239,15.63742152,-31.09613612,61.83690071,,,,,,,,
-1.988526309,0.293393366,-1.988526309,3.954236883,-7.863104076,15.63598933,-31.09257615,61.82840571,,,,,,,,
-1.988480645,0.377417792,-1.988480645,3.954055275,-7.862562382,15.63455311,-31.08900626,61.81988721,,,,,,,,
-1.988435111,0.378414129,-1.988435111,3.953874192,-7.862022269,15.63312113,-31.08544694,61.81139416,,,,,,,,
-1.988389578,0.474394599,-1.988389578,3.953693113,-7.861482181,15.63168923,-31.08188796,61.80290208,,,,,,,,
-1.988344044,0.369779208,-1.988344044,3.953512039,-7.860942117,15.63025744,-31.0783293,61.79441097,,,,,,,,
-1.988298511,0.408636353,-1.988298511,3.953330969,-7.860402078,15.62882575,-31.07477096,61.78592084,,,,,,,,
-1.988252846,0.313320108,-1.988252846,3.953149381,-7.859860508,15.62739003,-31.0712027,61.77740721,,,,,,,,
-1.988207313,0.423581409,-1.988207313,3.952968319,-7.859320519,15.62595853,-31.06764502,61.76891902,,,,,,,,
-1.988161779,0.428895207,-1.988161779,3.952787261,-7.858780555,15.62452713,-31.06408766,61.76043181,,,,,,,,
-1.988116246,0.455464195,-1.988116246,3.952606207,-7.858240615,15.62309583,-31.06053063,61.75194556,,,,,,,,
-1.988070581,0.543806081,-1.988070581,3.952424636,-7.857699144,15.6216605,-31.05696368,61.74343584,,,,,,,,
-1.988025048,0.559415362,-1.988025048,3.952243591,-7.857159254,15.6202294,-31.0534073,61.73495154,,,,,,,,
-1.987979514,0.583991676,-1.987979514,3.95206255,-7.856619388,15.6187984,-31.04985125,61.72646821,,,,,,,,
-1.987933981,0.674326237,-1.987933981,3.951881513,-7.856079548,15.61736749,-31.04629553,61.71798586,,,,,,,,
-1.987888448,0.685618057,-1.987888448,3.95170048,-7.855539732,15.61593668,-31.04274013,61.70950447,,,,,,,,
-1.987842783,0.659381181,-1.987842783,3.951518929,-7.854998385,15.61450185,-31.03917481,61.70099962,,,,,,,,
-1.987797249,0.712187045,-1.987797249,3.951337905,-7.854458618,15.61307124,-31.03562006,61.69252019,,,,,,,,
-1.987751716,0.717832955,-1.987751716,3.951156884,-7.853918877,15.61164072,-31.03206564,61.68404172,,,,,,,,
-1.987706182,0.672997787,-1.987706182,3.950975868,-7.85337916,15.61021031,-31.02851154,61.67556422,,,,,,,,
-1.987660518,0.749383629,-1.987660518,3.950794334,-7.852837912,15.60877587,-31.02494753,61.66706327,,,,,,,,
-1.987614984,0.707537472,-1.987614984,3.950613326,-7.852298244,15.60734565,-31.02139409,61.65858772,,,,,,,,
-1.987569451,0.74539828,-1.987569451,3.950432322,-7.851758602,15.60591553,-31.01784097,61.65011314,,,,,,,,
-1.987523917,0.780934302,-1.987523917,3.950251323,-7.851218984,15.60448551,-31.01428817,61.64163953,,,,,,,,
-1.987478384,0.763332347,-1.987478384,3.950070327,-7.85067939,15.60305559,-31.01073571,61.63316689,,,,,,,,
-1.987432719,0.756025876,-1.987432719,3.949888814,-7.850138267,15.60162164,-31.00717333,61.62467081,,,,,,,,
-1.987387186,0.749715741,-1.987387186,3.949707827,-7.849598723,15.60019192,-31.00362151,61.61620011,,,,,,,,
-1.987341652,0.790897673,-1.987341652,3.949526844,-7.849059204,15.59876229,-31.00007002,61.60773039,,,,,,,,
-1.987296119,0.798536257,-1.987296119,3.949345865,-7.84851971,15.59733276,-30.99651886,61.59926163,,,,,,,,
-1.987250454,0.750379966,-1.987250454,3.949164368,-7.847978685,15.59589921,-30.99295779,61.59076945,,,,,,,,
-1.987204921,0.728128438,-1.987204921,3.948983398,-7.847439241,15.59446988,-30.98940728,61.58230263,,,,,,,,
-1.987159387,0.766321359,-1.987159387,3.948802431,-7.84689982,15.59304064,-30.98585709,61.57383679,,,,,,,,
-1.987113854,0.727796326,-1.987113854,3.948621469,-7.846360425,15.5916115,-30.98230723,61.56537192,,,,,,,,
-1.987068321,0.506277385,-1.987068321,3.948440511,-7.845821054,15.59018247,-30.97875769,61.55690802,,,,,,,,
-1.987022656,0.647093023,-1.987022656,3.948259035,-7.845280154,15.58874941,-30.97519825,61.5484207,,,,,,,,
-1.986977122,0.671669338,-1.986977122,3.948078085,-7.844740833,15.58732057,-30.97164937,61.53995874,,,,,,,,
-1.986931589,0.76931037,-1.986931589,3.947897139,-7.844201536,15.58589182,-30.96810081,61.53149774,,,,,,,,
-1.986886056,0.722150416,-1.986886056,3.947716198,-7.843662265,15.58446318,-30.96455257,61.52303772,,,,,,,,
-1.986840391,0.672665675,-1.986840391,3.947534739,-7.843121464,15.58303051,-30.96099444,61.51455429,,,,,,,,
-1.986794857,0.647093023,-1.986794857,3.947353806,-7.842582241,15.58160207,-30.95744686,61.50609621,,,,,,,,
-1.986749324,0.692924528,-1.986749324,3.947172876,-7.842043044,15.58017372,-30.9538996,61.4976391,,,,,,,,
-1.986703791,0.613217563,-1.986703791,3.946991951,-7.841503871,15.57874546,-30.95035267,61.48918296,,,,,,,,
-1.986658257,0.726799988,-1.986658257,3.946811031,-7.840964723,15.57731731,-30.94680606,61.48072779,,,,,,,,
-1.986612592,0.771635156,-1.986612592,3.946629592,-7.840424046,15.57588514,-30.94324956,61.47224922,,,,,,,,
-1.986384794,0.748055179,-1.986384794,3.94572455,-7.837727247,15.56874222,-30.92551281,61.4299684,,,,,,,,
-1.986339261,0.743073494,-1.986339261,3.945543658,-7.837188272,15.56731476,-30.92196848,61.42152001,,,,,,,,
-1.986293727,0.636465428,-1.986293727,3.94536277,-7.836649322,15.56588739,-30.91842448,61.41307259,,,,,,,,
-1.986248194,0.624177271,-1.986248194,3.945181887,-7.836110396,15.56446012,-30.9148808,61.40462614,,,,,,,,
-1.986202529,0.624509383,-1.986202529,3.945000486,-7.835569942,15.56302884,-30.91132723,61.39615632,,,,,,,,
-1.986156996,0.609232215,-1.986156996,3.944819611,-7.835031066,15.56160176,-30.9077842,61.38771181,,,,,,,,
-1.986111462,0.680636371,-1.986111462,3.94463874,-7.834492215,15.56017479,-30.9042415,61.37926826,,,,,,,,
-1.986065929,0.670008776,-1.986065929,3.944457873,-7.833953388,15.55874791,-30.90069912,61.37082569,,,,,,,,
-1.986020264,0.642775563,-1.986020264,3.944276489,-7.833413034,15.55731702,-30.89714686,61.36235975,,,,,,,,
-1.985974731,0.584988013,-1.985974731,3.94409563,-7.832874256,15.55589034,-30.89360513,61.35391912,,,,,,,,
-1.985929197,0.584323789,-1.985929197,3.943914776,-7.832335504,15.55446376,-30.89006372,61.34547945,,,,,,,,
-1.985883664,0.575024643,-1.985883664,3.943733925,-7.831796776,15.55303727,-30.88652264,61.33704074,,,,,,,,
-1.98583813,0.584323789,-1.98583813,3.943553079,-7.831258073,15.55161089,-30.88298189,61.32860301,,,,,,,,
-1.985792466,0.500299363,-1.985792466,3.943371716,-7.830717842,15.55018049,-30.87943126,61.32014193,,,,,,,,
-1.985746932,0.123351841,-1.985746932,3.943190878,-7.830179189,15.5487543,-30.87589115,61.31170613,,,,,,,,
-1.985701399,0.429227319,-1.985701399,3.943010044,-7.82964056,15.54732821,-30.87235137,61.3032713,,,,,,,,
-1.985655865,0.49000388,-1.985655865,3.942829215,-7.829101956,15.54590222,-30.86881192,61.29483743,,,,,,,,
-1.9856102,0.496978239,-1.9856102,3.942647868,-7.828561824,15.54447221,-30.86526259,61.28638024,,,,,,,,
-1.985564667,0.457788982,-1.985564667,3.942467047,-7.82802327,15.54304642,-30.86172378,61.27794831,,,,,,,,
-1.985519134,0.401994106,-1.985519134,3.94228623,-7.82748474,15.54162072,-30.8581853,61.26951735,,,,,,,,
-1.9854736,0.36014795,-1.9854736,3.942105417,-7.826946234,15.54019512,-30.85464715,61.26108735,,,,,,,,
-1.985428067,0.393691297,-1.985428067,3.941924608,-7.826407754,15.53876962,-30.85110932,61.25265833,,,,,,,,
-1.985382402,0.365461747,-1.985382402,3.941743282,-7.825867746,15.5373401,-30.84756162,61.24420598,,,,,,,,
-1.985336869,0.283429996,-1.985336869,3.941562482,-7.825329315,15.5359148,-30.84402444,61.23577889,,,,,,,,
-1.985291335,0.25586467,-1.985291335,3.941381685,-7.824790909,15.53448959,-30.84048758,61.22735276,,,,,,,,
-1.985245802,0.162208986,-1.985245802,3.941200893,-7.824252527,15.53306448,-30.83695105,61.2189276,,,,,,,,
-1.985200137,0.087815819,-1.985200137,3.941019584,-7.823712618,15.53163536,-30.83340465,61.21047913,,,,,,,,
-1.985154604,0.01176209,-1.985154604,3.9408388,-7.823174286,15.53021045,-30.82986877,61.20205591,,,,,,,,
-1.98510907,-0.060638403,-1.98510907,3.94065802,-7.822635978,15.52878563,-30.82633321,61.19363365,,,,,,,,
-1.985063537,-0.081893594,-1.985063537,3.940477245,-7.822097696,15.52736092,-30.82279798,61.18521236,,,,,,,,
-1.985018003,-0.137688469,-1.985018003,3.940296473,-7.821559437,15.5259363,-30.81926307,61.17679203,,,,,,,,
-1.984972339,-0.203446715,-1.984972339,3.940115185,-7.821019653,15.52450767,-30.8157183,61.16834841,,,,,,,,
-1.984926805,-0.263559052,-1.984926805,3.939934422,-7.820481444,15.52308325,-30.81218404,61.15993002,,,,,,,,
-1.984881272,-0.358875297,-1.984881272,3.939753663,-7.81994326,15.52165892,-30.8086501,61.15151259,,,,,,,,
-1.984835738,-0.442235498,-1.984835738,3.939572908,-7.819405101,15.5202347,-30.80511649,61.14309613,,,,,,,,
-1.984790074,-0.511314868,-1.984790074,3.939391636,-7.818865415,15.51880646,-30.80157302,61.13465638,,,,,,,,
-1.98474454,-0.59633563,-1.98474454,3.93921089,-7.818327305,15.51738243,-30.79804006,61.12624185,,,,,,,,
-1.984699007,-0.684345404,-1.984699007,3.939030147,-7.81778922,15.5159585,-30.79450742,61.11782829,,,,,,,,
-1.984653473,-0.780325875,-1.984653473,3.938849409,-7.81725116,15.51453466,-30.79097511,61.10941569,,,,,,,,
-1.98460794,-0.857375941,-1.98460794,3.938668675,-7.816713124,15.51311093,-30.78744312,61.10100406,,,,,,,,
-1.984562275,-0.929444322,-1.984562275,3.938487424,-7.816173562,15.51168319,-30.78390128,61.09256915,,,,,,,,
-1.984516742,-0.971954703,-1.984516742,3.938306698,-7.815635576,15.51025965,-30.78036994,61.08415945,,,,,,,,
-1.984471208,-0.962655557,-1.984471208,3.938125976,-7.815097614,15.5088362,-30.77683892,61.07575072,,,,,,,,
-1.984425675,-0.995202568,-1.984425675,3.937945259,-7.814559677,15.50741286,-30.77330823,61.06734295,,,,,,,,
-1.98438001,-1.052325893,-1.98438001,3.937764024,-7.814020215,15.50598551,-30.76976769,61.05891192,,,,,,,,
-1.984334477,-1.090850926,-1.984334477,3.937583315,-7.813482327,15.50456236,-30.76623764,61.05050608,,,,,,,,
-1.976452204,-1.095832611,-1.976452204,3.906363314,-7.720740382,15.25967434,-30.16001699,59.60983204,,,,,,,,
-1.97640667,-1.056643353,-1.97640667,3.906183327,-7.720206784,15.25826818,-30.15654302,59.60159278,,,,,,,,
-1.976361006,-1.018450432,-1.976361006,3.906002825,-7.719671672,15.25685807,-30.15305936,59.59333073,,,,,,,,
-1.976315472,-1.059632364,-1.976315472,3.905822846,-7.719138123,15.25545211,-30.14958603,59.58509337,,,,,,,,
-1.976269939,-1.070592072,-1.976269939,3.905642871,-7.718604599,15.25404624,-30.14611303,59.57685695,,,,,,,,
-1.976224405,-1.070924184,-1.976224405,3.905462901,-7.718071099,15.25264047,-30.14264034,59.56862149,,,,,,,,
-1.976178741,-1.026089017,-1.976178741,3.905282416,-7.717536086,15.25123074,-30.13915797,59.56036324,,,,,,,,
-1.976133207,-0.967969355,-1.976133207,3.905102453,-7.717002636,15.24982517,-30.13568592,59.55212968,,,,,,,,
-1.976087674,-0.925791086,-1.976087674,3.904922495,-7.71646921,15.24841969,-30.1322142,59.54389706,,,,,,,,
